0.0	684.0471784116246	483.99451693655124
0.016666666666666666	685.0942419883357	483.97806834748457
0.03333333333333333	686.1410759078128	483.95065603657315
0.05	687.18756537292	483.91228300988587
0.06666666666666667	688.2335956242944	483.8629534754574
0.08333333333333333	689.2790519529314	483.8026728428272
0.1	690.3238197127632	483.7314477224458
0.11666666666666667	691.3677843332315	483.64928592495045
0.13333333333333333	692.4108313318515	483.556196460308
0.15	693.4528463267653	483.45218953682735
0.16666666666666666	694.4937150492866	483.33727656003964
0.18333333333333332	695.5333233564304	483.21147013144775
0.2	696.5715572434304	483.07478404714436
0.21666666666666667	697.6083028562412	482.9272332962988
0.23333333333333334	698.6434465040231	482.7688340595138
0.25	699.6768746716102	482.5996037070505
0.26666666666666666	700.7084740319583	482.4195607969242
0.2833333333333333	701.7381314585724	482.2287250728689
0.3	702.7657340379126	482.0271174621722
0.31666666666666665	703.7911690817759	481.81476007338057
0.3333333333333333	704.8143241396542	481.5916761938747
0.35	705.8350870110655	481.357890287316
0.36666666666666664	706.853345757858	481.1134279909636
0.3833333333333333	707.8689887164854	480.8583161128631
0.4	708.8819045102521	480.5925826289068
0.4166666666666667	709.8919820615265	480.31625667976584
0.43333333333333335	710.899110603923	480.0293685676943
0.45	711.9031796944472	479.7319497532067
0.4666666666666667	712.9040792256087	479.4240328516277
0.48333333333333334	713.9016994374947	479.10565162951536
0.5	714.895930929807	478.7768410009586
0.5166666666666666	715.8866646738584	478.4376370237481
0.5333333333333333	716.8737920245292	478.08807689542255
0.55	717.8572047321816	477.72819894918916
0.5666666666666667	718.83679495453	477.3580426497202
0.5833333333333334	719.8124552684678	476.9776485888251
0.6	720.7840786818467	476.5870584809995
0.6166666666666667	721.7515586452104	476.18631515885005
0.6333333333333333	722.7147890634781	475.7754625683981
0.65	723.67366430758	475.3545457642601
0.6666666666666666	724.6280792260402	474.92361090470683
0.6833333333333333	725.5779291565073	474.48270524660194
0.7	726.5231099372328	474.0318771402193
0.7166666666666667	727.4635179184928	473.57117602394123
0.7333333333333333	728.3990499739547	473.1006524188368
0.75	729.3296035119862	472.62035792312145
0.7666666666666666	730.2550764869054	472.1303452064992
0.7833333333333333	731.1753674101716	471.63066800438634
0.8	732.0903753615141	471.1213811120189
0.8166666666666667	733.0	470.60254037844385
0.8333333333333334	733.9041415750372	470.0742027003943
0.85	734.802700937313	469.53642601605065
0.8666666666666667	735.6955795496679	468.9892692986864
0.8833333333333333	736.5826794978997	468.4327925502015
0.9	737.4639035015027	467.86705679454235
0.9166666666666666	738.3391549243345	467.29212407100994
0.9333333333333333	739.2083377852131	466.70805742745614
0.95	740.0713567684433	466.1149209133704
0.9666666666666667	740.9281172342679	465.5127795728554
0.9833333333333333	741.7785252292474	464.9016994374947
1.0	742.6224874965617	464.2817475191114
1.0166666666666666	743.4599114862375	463.6529918024196
1.0333333333333332	744.2907053652978	463.01550123756897
1.05	745.1147780278311	462.36934573258395
1.0666666666666667	745.9320391049838	461.71459614569704
1.0833333333333333	746.742398974869	461.0513242775789
1.1	747.5457687723951	460.37960286346413
1.1166666666666667	748.3420603990106	459.69950556517557
1.1333333333333333	749.1311865323653	459.0111069630459
1.15	749.9130606358859	458.3144825477394
1.1666666666666667	750.6875969682661	457.6097087119734
1.1833333333333333	751.4547105928689	456.8968627421411
1.2	752.2143173870408	456.1760228098361
1.2166666666666666	752.9663340513366	455.44726796328024
1.2333333333333334	753.7106781186549	454.7106781186547
1.25	754.4472679632804	453.96633405133645
1.2666666666666666	755.1760228098362	453.21431738704064
1.2833333333333332	755.8968627421413	452.45471059286876
1.3	756.6097087119736	451.687596968266
1.3166666666666667	757.3144825477395	450.9130606358857
1.3333333333333333	758.011106963046	450.13118653236506
1.35	758.6995055651757	449.34206039901045
1.3666666666666667	759.3796028634642	448.5457687723949
1.3833333333333333	760.0513242775789	447.7423989748689
1.4	760.7145961456972	446.93203910498363
